family,response,cbeta,cenpack,env,hs_pair,pair,rg,rsigma,sheet,ss_pair,vdw,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,dslf_fa13,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,yhh_planarity,pack,ss_mis,one_core_each,two_core_each,ss_contributes_core,n_charged,netcharge,total_score_per_res,contact_all_per_res,contact_buried_core_boundary_per_res,contact_buried_core_per_res,degree_per_res,degree_core_per_res,degree_core_boundary_per_res,exposed_hydrophobics_per_res,exposed_total_per_res,exposed_polars_per_res,polar_over_hydrophobic,buried_np_per_res,buried_np_AFILMVWY_per_res,buried_over_exposed,buried_over_exposed_AFILMVWY
P450,1.0,0.3674241685144122,-0.12260716186252772,-0.322889977827051,0.06260895787139688,-0.1818574501108647,0.1469709090909091,-0.10326266075388026,0.06224474501108644,-0.12466374722838136,0.004983082039911309,-6.259592549889137,1.3103441906873619,-1.9912553658536576,0.01028106430155211,0.21669192904656323,0.6561164745011087,3.8022000000000005,-0.19705172949002234,-0.11142702882483368,-0.15198924611973394,-0.592929467849224,0.0,-0.16073822616407982,0.029010975609756115,-0.21165456762749443,0.25438465631929036,0.03213833702882483,0.20966740576496679,0.0007356541019955655,0.0012693348115299333,0.0009363636363636361,0.0017649445676274941,0.0010945676274944569,0.0020874501108647447,0.3048780487804877,0.014412416851441236,-3.1550677161862537,4.239179600886917,4.223120764867685,2.6315711450354837,0.024944767184035488,0.11384804750242296,0.05819110691811187,24.583782461197348,43.93343789356984,19.3496555210643,0.7872633550653871,1092.1926963648884,1234.0817081167197,5.950350471084182,6.723372805631186
P450,0.0,0.36219371111111104,-0.12766306666666674,-0.33058331111111117,0.056573222222222205,-0.19878940000000006,0.14701835555555554,-0.09853913333333333,0.05326860000000002,-0.12235351111111109,0.005590200000000001,-6.212918977777778,1.2940745111111114,-2.0037681999999997,0.010053088888888895,0.21493231111111097,0.6494425555555555,3.783228266666666,-0.20336273333333332,-0.11620484444444448,-0.14780760000000007,-0.5911065777777778,0.0,-0.15617382222222223,0.02546097777777777,-0.21492375555555554,0.24681422222222216,0.03849655555555555,0.18988666666666643,0.0007617555555555554,0.00128,0.0009479111111111107,0.0017746888888888893,0.0010877333333333334,0.0020927333333333343,0.3055555555555562,0.014444444444444466,-3.1931150888888893,4.209955555555555,4.178492709829028,2.5734344036257095,0.025008177777777793,0.11348854353870658,0.05793180030750302,24.32817000000001,43.243424000000005,18.91525375555556,0.7776288465459607,1094.1583098930116,1236.9378226799665,5.98169444855371,6.762261036846082
P450,1.0,0.3619086031042129,-0.12851980044345904,-0.35437201773835925,0.059878603104212856,-0.19637507760532152,0.14705226164079824,-0.10204086474501108,0.057442150776053184,-0.12996957871396897,0.005924434589800442,-6.24772911308204,1.3131657649667403,-1.986171995565411,0.010251906873614193,0.2205244567627494,0.6621489135254987,3.800666119733925,-0.20725503325942352,-0.11262337028824831,-0.14869922394678486,-0.58995199556541,0.0,-0.16490968957871402,0.027111840354767186,-0.212250243902439,0.23814381374722843,0.003768603104212861,0.1584368070953435,0.0005653880266075385,0.0012435254988913528,0.0009488470066518846,0.0017568736141906872,0.0010314190687361411,0.002107050997782705,0.3048780487804877,0.014412416851441236,-3.234807095343681,4.252283813747229,4.24020730844771,2.536312948868291,0.024909068736141918,0.11766206811018615,0.05764104052877337,23.88958075388026,43.22562261640799,19.336041884700666,0.8095742608998626,1105.6917168546115,1250.6108375485146,6.082706871031049,6.879945846191521
P450,1.0,0.36264988913525487,-0.1341767627494457,-0.34857490022172954,0.05779833702882483,-0.1988316186252772,0.14696104212860311,-0.10196718403547672,0.054748957871396865,-0.12819432372505546,0.006107849223946784,-6.250824567627494,1.3269300665188464,-1.9749887804878055,0.010158980044345898,0.2203401552106431,0.6561062971175166,3.793444478935699,-0.2054203325942349,-0.1160120399113082,-0.1483434811529934,-0.5914334368070954,0.0,-0.16416330376940128,0.02604239467849223,-0.20599749445676274,0.23295099778270514,0.019999223946784925,0.15723059866962286,0.0005567849223946783,0.0012641685144124172,0.0009439024390243902,0.0016897560975609755,0.00102760532150776,0.0021103325942350326,0.3048780487804877,0.014412416851441236,-3.2134237472283838,4.192461197339247,4.147008430119904,2.490547897827857,0.024969312638580942,0.11504372767044453,0.058444327040633445,23.627259756097565,43.73162685144125,20.10436736141907,0.8510252259891088,1121.6636013731131,1267.0409621766732,6.1452557931572755,6.941734405442036
P450,1.0,0.36378062084257196,-0.1386183370288248,-0.34628126385809294,0.05950844789356985,-0.1953137694013303,0.14714317073170732,-0.10019150776053218,0.059042150776053175,-0.12689017738359193,0.005374900221729492,-6.2248875388026645,1.3302795121951219,-1.9834495343680711,0.010096851441241686,0.21951126385809314,0.6564487139689577,3.8047909977827055,-0.1985873170731707,-0.11452197339246116,-0.1424359423503326,-0.5913864745011087,0.0,-0.16445929046563199,0.026437804878048782,-0.2059661862527716,0.23651115299334813,0.0133120399113082,0.14996452328159646,0.0004217294900221731,0.0012493791574279382,0.0009515521064301555,0.001626851441241685,0.000946651884700665,0.0021041906873614192,0.3048780487804877,0.014412416851441236,-3.177920709534368,4.163658536585365,4.061118445935488,2.3425945328723685,0.024953237250554327,0.11744171970180547,0.05864775031519127,23.895530399113092,43.892101441241685,19.996570820399107,0.8370007114830874,1181.4241814185532,1333.43363697859,6.094566864522478,6.878732116530376
P450,1.0,0.3626029555555555,-0.13156726666666663,-0.3786711333333333,0.058642999999999994,-0.23189204444444445,0.1474295111111111,-0.10389642222222224,0.056333800000000024,-0.13240055555555558,0.005833444444444446,-6.234889133333329,1.3281477555555552,-2.0366366444444437,0.010070822222222218,0.222476288888889,0.6538066444444444,3.8279835555555555,-0.21435482222222216,-0.11306893333333337,-0.1608324444444444,-0.5890780444444442,0.0,-0.1601450444444444,0.021025199999999994,-0.21011122222222223,0.2548906666666666,-0.0259596,0.12369111111111099,0.0005204444444444445,0.0012462444444444449,0.0009253555555555557,0.001712911111111111,0.0010365333333333332,0.002108911111111111,0.3055555555555562,0.014444444444444466,-3.3024626222222224,4.190088888888891,4.1333541706754815,2.469761086230233,0.024996466666666675,0.1169923141546365,0.05781828613224957,23.775426088888874,43.308193711111116,19.532767644444444,0.8217096109409396,1134.9596022161018,1283.6155265514035,6.0936006034181505,6.891734588506726
P450,1.0,0.3634175831485588,-0.12054953436807087,-0.32118161862527717,0.06646747228381376,-0.201700909090909,0.14705942350332582,-0.10304206208425722,0.06411066518847001,-0.13011206208425724,0.006886762749445675,-6.239044478935695,1.2954076053215078,-1.9836232815964518,0.010195764966740578,0.21167039911308203,0.6514366962305986,3.7705947671840345,-0.20477676274944567,-0.11211354767184036,-0.14165769401330375,-0.5894710643015519,0.0,-0.16180350332594234,0.02867658536585366,-0.2158458536585365,0.27718505543237254,-0.021793702882483373,0.2204279379157429,0.0006091796008869179,0.001245742793791574,0.0009328159645232814,0.0017806430155210638,0.0010756097560975604,0.0020861197339246125,0.3048780487804877,0.014412416851441236,-3.2039268957871396,4.2349002217294895,4.077357567857299,2.555492253454918,0.0249980487804878,0.11646412455794207,0.057868838020435936,24.733300886917963,43.41415254988914,18.680851640798235,0.7554688918568234,1119.5310881708745,1264.6072000231395,5.9285032535603355,6.6967572218670695
P450,1.0,0.3626824222222222,-0.13864584444444442,-0.35396268888888904,0.057251844444444436,-0.2164413111111111,0.14710126666666667,-0.10114360000000001,0.054970800000000014,-0.12567313333333335,0.005572333333333333,-6.212241244444447,1.3059303777777782,-2.011418288888889,0.009969777777777775,0.21867568888888889,0.6435586666666667,3.8131843333333326,-0.21047868888888882,-0.11602575555555555,-0.15159860000000003,-0.5893313333333332,0.0,-0.15735382222222222,0.025924555555555555,-0.21234855555555562,0.276822888888889,0.008697555555555559,0.15173111111111123,0.0005856,0.001274488888888889,0.0009249777777777783,0.0016978666666666667,0.001085422222222222,0.002095288888888889,0.3055555555555562,0.014444444444444466,-3.205716244444446,4.139844444444444,4.136170612111369,2.591248059432938,0.025061222222222224,0.11315372553008286,0.058203621111054406,24.0039082,43.5335802,19.529672355555558,0.8138329786806743,1103.789024498967,1247.4621195779084,6.041255660911674,6.827606928863761
P450,0.0,0.3619402666666667,-0.13030786666666666,-0.3470457333333333,0.05723653333333336,-0.2371171555555556,0.14723004444444443,-0.10162468888888894,0.054944755555555565,-0.12871768888888893,0.007301755555555552,-6.203149533333336,1.293964888888889,-2.0113358000000003,0.009995466666666666,0.21493246666666666,0.6504937111111111,3.7971902888888907,-0.20637402222222223,-0.11356324444444443,-0.14351168888888893,-0.5924983777777776,0.0,-0.15742240000000007,0.02277384444444444,-0.21764617777777787,0.28134977777777764,0.0164554,0.17108888888888887,0.0005810666666666667,0.0012739555555555558,0.0009390888888888889,0.0016857777777777789,0.001087822222222222,0.002094288888888891,0.3055555555555562,0.014444444444444466,-3.18667608888889,4.078488888888888,4.0593039047051835,2.6041394124466484,0.025041599999999994,0.11385848777621861,0.05781987541606492,24.331719555555548,43.59670582222221,19.264986199999992,0.791931031344719,1110.922315215621,1255.3016821061547,5.983615753344569,6.761267477818603
P450,1.0,0.3641838580931263,-0.11995199556541017,-0.35106898004434584,0.06022144124168513,-0.20034496674057645,0.14712443458980048,-0.10008447893569848,0.05207556541019956,-0.12853649667405762,0.006076917960088694,-6.259923104212862,1.3105249223946782,-1.9796560975609747,0.010094811529933483,0.21695312638580927,0.6537947893569844,3.8136418625277155,-0.21728942350332595,-0.11444906873614193,-0.14070017738359197,-0.5933226385809315,0.0,-0.1661434368070954,0.024497139689578718,-0.20498960088691798,0.23351705099778278,0.0146759201773836,0.17644124168514386,0.0005490243902439024,0.0012512416851441248,0.0009498004434589795,0.0016537028824833702,0.0010342128603104213,0.0020807538802660747,0.3048780487804877,0.014412416851441236,-3.2217845676274943,4.210022172949001,4.1828246724461575,2.54008583078422,0.02494906873614191,0.1163627257333125,0.0579210677342063,23.6833543902439,43.33059106430157,19.6472366075388,0.8297394568806373,1144.3548647405194,1292.6797345901543,6.148722195710177,6.945685137469577
P450,0.0,0.3678581777777778,-0.14198706666666666,-0.35032017777777774,0.05882760000000001,-0.1802988222222222,0.14732088888888892,-0.09973080000000001,0.05391868888888891,-0.12161477777777778,0.005399177777777777,-6.2276340222222215,1.312770155555556,-1.9653534,0.010131577777777775,0.22050397777777764,0.644566733333333,3.779189266666667,-0.20955164444444435,-0.11070288888888889,-0.1569269111111111,-0.5935467333333333,0.0,-0.16449115555555557,0.020093399999999997,-0.19525760000000006,0.19283891111111107,0.0017873333333333335,0.19798222222222242,0.0006317333333333335,0.0012460888888888885,0.0009211777777777781,0.0017199777777777779,0.0010379777777777778,0.002084177777777779,0.3055555555555562,0.014444444444444466,-3.2429686000000015,4.285755555555555,4.123961670022455,2.523040788813652,0.024949800000000008,0.115506274037934,0.05794612870005426,24.295021555555554,43.67244693333334,19.37742555555556,0.7977642079023752,1121.61168949375,1267.2975636581525,5.991810273348976,6.770085077077257
P450,1.0,0.3684390465631928,-0.1270628159645233,-0.3636344567627494,0.05665709534368072,-0.20337359201773833,0.14685933481152993,-0.1053347450110865,0.05761541019955651,-0.12776911308203986,0.005259024390243905,-6.278044833702882,1.3212380044345893,-1.9945874057649677,0.010151596452328155,0.2248414412416852,0.6483945898004433,3.844032461197336,-0.20309308203991136,-0.11174727272727275,-0.15676124168514416,-0.5916050554323726,0.0,-0.16321166297117518,0.028222439024390242,-0.20667523281596448,0.23411447893569848,-0.019573370288248335,0.17047228381374743,0.0005078935698447894,0.0012576274944567627,0.0009194013303769399,0.0016960310421286029,0.0010662527716186257,0.0020851441241685146,0.3048780487804877,0.014412416851441236,-3.2433250332594223,4.204567627494456,4.146142653135023,2.5865573108918625,0.024970798226164072,0.11508773172952919,0.05784092057253579,23.735922882483372,43.54935538802659,19.81343257206208,0.8348966518710975,1121.0022276233603,1266.2852947570916,6.114727446873939,6.907202551987763
P450,1.0,0.36391498891352564,-0.11661572062084255,-0.35644228381374715,0.06514075388026609,-0.21374496674057653,0.14731066518847002,-0.10320396895787139,0.06116554323725052,-0.12919552106430154,0.006901640798226164,-6.233246895787142,1.2926205986696229,-2.009739002217294,0.010042439024390247,0.2168040576496673,0.6577611529933481,3.7993404878048778,-0.21530957871396894,-0.1129058536585366,-0.14773878048780478,-0.5882002660753881,0.0,-0.15983270509977826,0.022379423503325942,-0.2173479379157427,0.3146540133037694,0.006933037694013305,0.15335254988913508,0.0006536363636363633,0.001272039911308204,0.0009420177383592015,0.001673348115299334,0.0010819512195121954,0.0020836363636363635,0.3048780487804877,0.014412416851441236,-3.209778935698446,4.133259423503325,4.115767781859031,2.5663094803256614,0.024916053215077602,0.11610055076089376,0.05804351239289565,24.469071529933487,43.72729860310421,19.25822685144124,0.7872096450014046,1125.2768370484116,1273.1988630096762,5.950687169814984,6.7329281909041585
P450,0.0,0.3620249333333334,-0.11170871111111111,-0.3721003333333334,0.05899800000000001,-0.22680182222222217,0.14747902222222226,-0.1041700222222222,0.05754122222222221,-0.13116451111111113,0.007538933333333336,-6.249149177777778,1.3557077333333332,-2.073744622222222,0.010048600000000001,0.23092624444444432,0.6474061111111109,3.888021155555557,-0.21653773333333334,-0.1114866222222222,-0.15959426666666665,-0.5949480000000001,0.0,-0.1656078444444444,0.019952222222222232,-0.21241924444444454,0.31689171111111114,-0.009843422222222224,0.08814,0.0006300666666666668,0.0012499111111111112,0.0009168666666666676,0.0016838444444444436,0.001043622222222222,0.0020842888888888897,0.3055555555555562,0.014444444444444466,-3.235607777777779,4.156244444444445,4.119651070649116,2.4726227146088133,0.024989155555555552,0.11683755080197461,0.05834311934526395,23.258302222222234,43.34001068888888,20.081708444444438,0.8636265761513998,1171.5996842943746,1323.907643252644,6.22120550492947,7.0299622205703045
P450,0.0,0.36657490022172934,-0.1273848780487805,-0.326810088691796,0.06677931263858096,-0.1721888470066518,0.1471354101995566,-0.10150893569844788,0.062019157427937885,-0.1215237028824834,0.005003281596452328,-6.283958203991131,1.3282874501108644,-1.982045410199556,0.010227472283813748,0.22328851441241684,0.6532130155210645,3.7821821729490006,-0.20021317073170722,-0.10814523281596448,-0.15609035476718408,-0.5932421064301552,0.0,-0.16695130820399115,0.02592150776053215,-0.19804104212860316,0.21605390243902442,-0.016153902439024384,0.21091352549889175,0.0006686252771618624,0.0012657871396895787,0.0009126385809312637,0.0017374057649667402,0.001057982261640798,0.0020845676274944573,0.3048780487804877,0.014412416851441236,-3.2540857649667396,4.325764966740575,4.193170956685935,2.598545462802861,0.024934833702882478,0.11516732931546389,0.0583714213453539,24.21105144124168,43.87819660753882,19.667145432372514,0.8125104674932604,1130.2905879646548,1275.4765339770972,6.040301057495521,6.816178369551738
P450,0.0,0.3621732372505543,-0.1375561640798226,-0.3318845676274943,0.060782439024390254,-0.16687062084257206,0.14722973392461203,-0.0993365188470067,0.053336075388026566,-0.12518407982261642,0.005334700665188469,-6.268242372505544,1.3661428381374723,-1.9782185809312636,0.01028396895787139,0.2227129268292682,0.6674359645232814,3.820363303769402,-0.19840190687361406,-0.11431818181818183,-0.14674722838137474,-0.5943508647450111,0.0,-0.17352536585365858,0.026320022172949008,-0.19259465631929043,0.19605483370288243,0.02672525498891352,0.15574501108647487,0.00037097560975609756,0.001242062084257206,0.0009561419068736142,0.0017526607538802651,0.0009637250554323725,0.0021010643015521063,0.3048780487804877,0.014412416851441236,-3.1742441685144134,4.354368070953439,4.191847019452762,2.4669774306238264,0.024923303769401325,0.11645339357219571,0.05880498134144205,23.662704944567622,43.3747025720621,19.711997671840354,0.8332667836649884,1141.7039164553707,1288.205976505423,6.174186540387511,6.966450659186685
P450,0.0,0.3625859645232817,-0.14245687361419068,-0.34021698447893556,0.06013505543237249,-0.1694432815964523,0.14706445676274943,-0.09901760532150777,0.055491729490022124,-0.1258652106430155,0.0049686031042128626,-6.292147006651885,1.358287716186253,-1.96673177383592,0.010366274944567624,0.22431221729490025,0.6671432372505544,3.8169258314855887,-0.2037982705099779,-0.11522042128603101,-0.15699230598669625,-0.5926223946784923,0.0,-0.17187769401330372,0.029330155210643007,-0.1929021507760532,0.1819780931263858,0.03525742793791573,0.16301108647450124,0.0005547450110864744,0.0012363858093126388,0.0009476274944567622,0.0017460088691795999,0.0009938580931263853,0.00209250554323725,0.3048780487804877,0.014412416851441236,-3.2051243458980054,4.378181818181819,4.258651123547143,2.560138265093696,0.024916718403547665,0.1161962647045209,0.058796147909918946,23.321998957871394,43.16251949002218,19.84052062084258,0.8509048487004118,1115.209424202443,1259.358260453508,6.246006756568553,7.053348037619466
P450,0.0,0.364869512195122,-0.1419686474501109,-0.330821463414634,0.06731995565410201,-0.17070600886917955,0.14735780487804884,-0.10002988913525497,0.06180999999999996,-0.12816496674057642,0.005356962305986698,-6.2691456762749445,1.350747028824834,-1.9891190022172949,0.010198935698447889,0.21970842572062074,0.6593295787139691,3.8176917960088685,-0.19823348115299338,-0.11372006651884703,-0.1471544345898004,-0.5917612416851441,0.0,-0.17312536585365856,0.026747871396895793,-0.1978346563192904,0.22621875831485583,-0.006754811529933482,0.1562062084257204,0.0004448115299334809,0.0012417738359201775,0.0009429711751662973,0.0016823281596452324,0.0009835033259423505,0.002104456762749446,0.3048780487804877,0.014412416851441236,-3.2195557871396887,4.302106430155209,4.143321105031259,2.3911089834897514,0.024936984478935696,0.11687144338196961,0.05897221963327087,23.767066031042123,43.782130931263865,20.015064988913533,0.8423031353482517,1155.0859481359014,1303.577707133619,6.14579321756894,6.935863988307537
P450,1.0,0.3639943237250554,-0.1380907538802661,-0.3409874279379157,0.06504294900221734,-0.17252181818181814,0.14721592017738364,-0.09993749445676281,0.060355964523281555,-0.12501851441241685,0.005184235033259424,-6.284546917960088,1.3465913525498892,-1.9773867849223947,0.010274323725055436,0.22166241685144128,0.6612213747228382,3.808564811529934,-0.2101979600886917,-0.11530421286031045,-0.14864150776053214,-0.5926388026607539,0.0,-0.17040013303769402,0.02739523281596453,-0.19596782705099783,0.22474554323725063,0.0052106873614190695,0.1634745011086473,0.0005488470066518846,0.0012424611973392461,0.0009328159645232817,0.0016831929046563188,0.001002128603104213,0.002096274944567627,0.3048780487804877,0.014412416851441236,-3.2253962749445684,4.296696230598669,4.200039792990068,2.433527344304689,0.02492634146341463,0.1160511622253117,0.05858117892174049,23.5914401330377,43.676020487804884,20.08458033259423,0.8514859699576065,1138.2672283216052,1285.6659965701008,6.173186814633721,6.97257742345108
P450,0.0,0.36663226666666665,-0.13152782222222228,-0.3651711555555554,0.055489355555555536,-0.1915393333333333,0.14746348888888886,-0.10346453333333332,0.05282031111111114,-0.12532759999999998,0.004948488888888888,-6.185299088888888,1.2933094444444442,-1.9990902888888888,0.009950222222222223,0.2199942888888889,0.6518915777777775,3.783717022222222,-0.20345451111111112,-0.11020753333333333,-0.16118364444444455,-0.5909200888888889,0.0,-0.1579796,0.016236266666666662,-0.21159880000000006,0.25479044444444443,0.010952755555555553,0.15963111111111095,0.0006061333333333332,0.0012442888888888888,0.0009374444444444442,0.001722822222222222,0.001044333333333333,0.0020990222222222223,0.3055555555555562,0.014444444444444466,-3.2186537777777784,4.200377777777778,4.0380381291192835,2.590751662369007,0.02489564444444444,0.11519842853814102,0.05811106147652392,24.62069164444445,43.73729933333336,19.116607511111113,0.776567061603736,1125.4845576775624,1272.9632687154005,5.9040048157129466,6.677640503775398
P450,0.0,0.3658423777777779,-0.1511465333333334,-0.34408282222222225,0.0596084,-0.18709857777777772,0.14736635555555552,-0.09842748888888883,0.05383120000000001,-0.12421488888888879,0.005327244444444443,-6.2581501111111075,1.3157696888888888,-1.9868171333333333,0.01006191111111111,0.21720613333333325,0.6606544888888888,3.799384022222222,-0.20336195555555558,-0.11501500000000002,-0.14216844444444443,-0.5927322888888891,0.0,-0.16817564444444444,0.022592466666666672,-0.1945956222222221,0.20694517777777777,0.0097192,0.17367333333333335,0.0005096222222222224,0.001233822222222222,0.0009609333333333342,0.0016757777777777786,0.0009716222222222217,0.0021041555555555563,0.3055555555555562,0.014444444444444466,-3.244499955555556,4.277422222222224,4.165890702067212,2.4318840148290453,0.024992888888888887,0.11660683964335257,0.0583149706764089,23.697560666666668,43.228823644444425,19.53126268888889,0.8243088290440617,1148.0271604402515,1296.2789584330023,6.145049452534599,6.938597428998203
P450,1.0,0.3644031929046562,-0.11372687361419065,-0.3179855432372505,0.0626461419068736,-0.176550022172949,0.14703909090909092,-0.09911820399113079,0.057612705099778234,-0.12371977827050999,0.005075809312638583,-6.240997206208427,1.2809640354767184,-1.9702537472283814,0.010129445676274947,0.2100717960088692,0.654281596452328,3.7526739246119747,-0.20488665188470076,-0.11613323725055431,-0.1408939911308204,-0.5904539024390242,0.0,-0.15871130820399115,0.02943252771618624,-0.21103062084257204,0.26484802660753876,0.027569911308203996,0.2199290465631934,0.000807006651884701,0.0012647006651884704,0.000949911308203991,0.0017547671840354756,0.001087937915742794,0.0020899334811529933,0.3048780487804877,0.014412416851441236,-3.1826533924611966,4.262749445676272,4.126460262663,2.611512938847911,0.024925232815964524,0.11518451411779891,0.05821874898867629,24.64800339246119,43.56559028824832,18.917586873614184,0.7676818500034652,1099.269613072332,1242.282034453485,5.941427185663346,6.71439305152288
P450,0.0,0.3627379777777777,-0.14158524444444445,-0.33551613333333336,0.057666955555555566,-0.21193040000000005,0.1471546888888889,-0.10085168888888889,0.052013933333333366,-0.12662164444444446,0.005439266666666668,-6.177969511111113,1.2766733111111115,-1.9795682666666667,0.009882266666666665,0.21189297777777777,0.6472729333333334,3.7352733333333314,-0.20039671111111107,-0.1147588666666667,-0.1463814444444445,-0.5907262444444447,0.0,-0.15841322222222223,0.020798466666666668,-0.21008077777777776,0.24732115555555545,-0.014340733333333333,0.20369111111111124,0.000468711111111111,0.0012459777777777778,0.000933822222222222,0.001760666666666666,0.0010652666666666657,0.0020973333333333347,0.3055555555555562,0.014444444444444466,-3.2393608888888905,4.2110666666666665,3.998432261206909,2.549532258041482,0.0250607111111111,0.11385060915199223,0.057507157136421544,24.58251384444444,43.23349091111112,18.650976822222223,0.7588666043314467,1102.9536249713603,1245.8895554569403,5.931732478129955,6.700448117624825
P450,0.0,0.3620038888888889,-0.14897877777777782,-0.362668911111111,0.05824579999999996,-0.19084926666666666,0.1474098,-0.09805839999999998,0.05064208888888892,-0.12234046666666674,0.00473991111111111,-6.210431266666668,1.3187689111111114,-1.9801761555555553,0.010118555555555558,0.22503026666666665,0.6607448444444443,3.7455924222222223,-0.20782120000000004,-0.11551006666666665,-0.15642671111111114,-0.5905299777777779,0.0,-0.1667656222222223,0.01939439999999999,-0.2012279777777777,0.2279471777777777,0.03889686666666667,0.1483000000000003,0.000582022222222222,0.001250555555555556,0.000943288888888888,0.0017487333333333333,0.0009998888888888887,0.0021023111111111107,0.3055555555555562,0.014444444444444466,-3.2335129333333326,4.294488888888888,4.1791151750284055,2.533023876240474,0.024938044444444443,0.11433273325371948,0.05839097770309122,23.690542777777782,43.22984453333334,19.539301999999996,0.8249479484999911,1090.2774160936624,1234.3576344838793,6.099858723889229,6.9059553779282705
P450,0.0,0.3647674279379158,-0.1342644124168514,-0.34205638580931264,0.06207452328159646,-0.2076786031042128,0.14709365853658535,-0.10291631929046563,0.06130427937915741,-0.1266664966740577,0.007597716186252772,-6.236470798226164,1.3461542128603101,-1.987847982261641,0.010241330376940132,0.22487898004434595,0.6455257871396897,3.8108560310421273,-0.2076678270509978,-0.10741133037694012,-0.15428598669623067,-0.5931582039911308,0.0,-0.16746385809312642,0.02507084257206209,-0.20106605321507764,0.23281596452328163,-0.009433392461197345,0.17007317073170697,0.0004822616407982262,0.0012603547671840357,0.0009091796008869178,0.0017087583148558743,0.0010357427937915742,0.0020906651884700666,0.3048780487804877,0.014412416851441236,-3.1987063192904674,4.217450110864745,4.108271907213395,2.539884881070427,0.024969933481153,0.11689265030739074,0.058260748714893576,23.90236864745011,44.11211953436807,20.209751152993352,0.8456619967545176,1160.0761870590359,1308.2479118858907,6.1054722786568085,6.8852989559930355
P450,1.0,0.36446924611973386,-0.13914538802660753,-0.3484335920177384,0.058453481152993356,-0.2231127937915743,0.14698521064301556,-0.10522725055432369,0.05910261640798222,-0.13043031042128608,0.007704323725055433,-6.19117558758315,1.3195358093126388,-1.9604288691796006,0.010164168514412417,0.2178503769401331,0.6432407982261641,3.7676497560975593,-0.200399822616408,-0.10966146341463412,-0.1535727716186252,-0.5897936363636365,0.0,-0.16480026607538809,0.02824736141906874,-0.21072024390243904,0.26573955654102,-0.002406274944567627,0.18986917960088692,0.000457849223946785,0.0012538137472283815,0.0009114190687361418,0.0017333924611973397,0.0010630598669623056,0.0020960310421286026,0.3048780487804877,0.014412416851441236,-3.140204434589799,4.139268292682927,4.098408627514951,2.577758999884571,0.024975277161862524,0.11506989865503708,0.0577417766316731,24.52200949002219,44.13051563192905,19.60850629711752,0.7997926991338978,1113.7260316970228,1257.6604255566851,5.9474538785082975,6.716083814999057
P450,1.0,0.36586095343680713,-0.1400207982261641,-0.3424698004434591,0.0579090687361419,-0.20180518847006648,0.14697946784922392,-0.10320323725055436,0.055025099778270484,-0.12804339246119734,0.005546252771618624,-6.193676962305985,1.3177505099778275,-1.9748894013303777,0.010076674057649669,0.21824849223946785,0.6474445676274942,3.786950576496676,-0.19406235033259425,-0.1100123281596452,-0.15487625277161862,-0.5911215742793791,0.0,-0.1649258980044346,0.02783993348115299,-0.20881226164079816,0.25363037694013296,0.0008754545454545451,0.17843902439024373,0.0004475166297117517,0.0012489135254988906,0.0009225720620842565,0.0017415521064301548,0.001047450110864745,0.002089756097560977,0.3048780487804877,0.014412416851441236,-3.1506747671840367,4.203481152993349,4.041231968249328,2.550237639815035,0.024945587583148566,0.11428905859207188,0.05811657313003888,24.391529977827055,44.01873764966741,19.62720758314855,0.8048771322922083,1114.9740010387402,1258.6096154302356,5.976736724798006,6.746684948454156
P450,0.0,0.3651170288248337,-0.11456379157427937,-0.3582553215077604,0.06174113082039912,-0.19514729490022165,0.1472118403547673,-0.10167379157427943,0.05760376940133036,-0.12265082039911307,0.006160310421286032,-6.2852288691796,1.358939356984479,-2.031830332594234,0.010305986696230597,0.23110678492239473,0.6555445454545458,3.888985986696232,-0.21027771618625285,-0.10679858093126385,-0.15380685144124168,-0.5947666518847008,0.0,-0.17186330376940134,0.023246053215077615,-0.20888334811529938,0.2497068070953437,0.013908580931263856,0.12315299334811546,0.0006609312638580932,0.001250820399113082,0.0009266297117516632,0.0017251219512195116,0.0010410864745011084,0.0020874722838137467,0.3048780487804877,0.014412416851441236,-3.2078962084257223,4.28771618625277,4.253574168070864,2.579500393125564,0.024895365853658542,0.1170350553384795,0.05855000156858823,23.426315166297123,43.60420099778272,20.17788614190688,0.8614997702813425,1138.1343972179293,1285.707341685523,6.20080707172346,7.004817002261125
P450,0.0,0.3675116186252773,-0.11814046563192912,-0.34688104212860316,0.06116815964523283,-0.17304039911308206,0.1471743015521064,-0.100730022172949,0.057018802660753876,-0.1256514855875831,0.00719667405764967,-6.272849467849227,1.3433577827051,-1.9795236585365856,0.01032922394678492,0.22343920177383597,0.6538432815964523,3.846148536585365,-0.21068756097560962,-0.10922254988913524,-0.15439288248337024,-0.5906348558758315,0.0,-0.16899937915742794,0.027237560975609757,-0.1977148115299336,0.2083333037694014,-0.006337361419068739,0.1844013303769398,0.0005767405764966739,0.0012377161862527713,0.0009278935698447886,0.0017483148558758313,0.0010337694013303768,0.002092106430155211,0.3048780487804877,0.014412416851441236,-3.192696563192905,4.313769401330376,4.254223164414305,2.583791495673083,0.024880842572062085,0.11792186614108065,0.05807103961351473,24.06077512195122,43.722799556541005,19.662024456762754,0.8172755298230946,1136.6936401397686,1283.1606383812414,6.072077309450496,6.854485959591284
